session_id,keywords,video_viewcount,video_favourite_count,video_rating_count,video_rating_average,video_comments_count,like_count,dislike_count,uploader_followers_count,uploader_video_count,uploader_friends,uploader_views_count,uploader_age,max_quality,video_age
40,12,1372,7,7,5,10,7,0.1,115,76,304,330359,16,2,131.1954745
40,12,1433,7,7,5,10,7,0.1,117,77,304,334852,16,2,138.2010764
40,12,1472,7,7,5,10,7,0.1,125,79,315,340854,16,2,145.2043171
39,6,1349,2,1,5,0.1,1,0.1,0.1,2,0.1,2193,32,1,522.1516088
39,6,1373,2,1,5,0.1,1,0.1,0.1,2,0.1,2217,32,1,529.1551157
39,6,1386,2,1,5,0.1,1,0.1,0.1,2,0.1,2231,32,1,536.1599306
14,21,38635,74,88,4.2272725,77,70.999995,17.000005,1558,208,832,2704082,22,5,150.6681713
14,21,39488,74,88,4.2272725,78,70.999995,17.000005,1613,207,844,2788575,22,5,158.650706
14,21,39616,73,88,4.2272725,78,70.999995,17.000005,1637,211,852,2865825,22,5,165.7292824
25,6,1009,1,37,5,19,37,0.1,942,486,171,4925536,30,4,58.49988426
25,6,1139,1,37,5,19,37,0.1,950,490,179,5040410,30,4,65.50672454
25,6,1259,1,37,5,19,37,0.1,960,493,180,5153572,30,4,72.51011574
23,12,608,4,1,5,1,1,0.1,29,345,22,117695,24,4,235.6571875
23,12,622,4,1,5,1,1,0.1,30,345,22,124246,24,4,242.6611111
23,12,639,4,1,5,1,1,0.1,33,345,22,128985,24,4,249.6647106
40,27,57,0.1,0.1,0.1,0.1,0.1,0.1,1,58,1,3196,34,5,13.90123843
40,27,79,0.1,0.1,0.1,0.1,0.1,0.1,2,58,1,4370,34,5,20.90681713
40,27,94,0.1,0.1,0.1,0.1,0.1,0.1,2,58,1,6328,34,5,27.90991898
22,7,726,1,4,5,1,4,0.1,17,6,1,95453,24,2,16.29266204
22,7,810,1,4,5,1,4,0.1,17,6,1,96361,24,2,23.29606481
22,7,880,1,4,5,1,4,0.1,17,6,1,97289,24,2,30.30090278
16,6,1119,4,1,5,1,1,0.1,134,138,0.1,1517460,26.9357713,2,1109.527697
16,6,1134,4,1,5,1,1,0.1,136,138,0.1,1531067,26.9357713,2,1116.531771
16,6,1150,4,1,5,1,1,0.1,136,138,0.1,1544383,26.9357713,2,1123.535764
33,16,16,0.1,0.1,0.1,0.1,0.1,0.1,10,12,0.1,523,18,4,57.9627662
33,16,18,0.1,0.1,0.1,0.1,0.1,0.1,11,12,0.1,528,18,4,64.96482639
33,16,18,0.1,0.1,0.1,0.1,0.1,0.1,11,12,0.1,540,18,4,71.96701389
32,47,285305,408,305,4.6983604,402,281.9999805,23.0000195,54,39,19,487893,41,2,765.3738657
32,47,285970,409,305,4.6983604,402,281.9999805,23.0000195,55,39,19,492089,41,2,772.3767708
32,47,286874,409,305,4.6983604,405,281.9999805,23.0000195,55,39,19,496484,41,2,779.3788079
28,3,230,2,2,5,0.1,2,0.1,5,14,28,1051,30,4,21.06398148
28,3,231,2,2,5,0.1,2,0.1,8,19,30,1555,30,4,28.06859954
28,3,233,2,2,5,0.1,2,0.1,8,25,32,2475,30,4,35.0728588
8,10,106310,104,79,4.949367,51,78,1,3841,220,335,10890293,31,5,389.7842361
8,10,107569,104,80,4.95,51,79,1,3897,222,335,11035772,31,5,397.7668287
8,10,108733,104,81,4.9506173,51,80,1,3938,222,335,11162252,31,5,404.8448843
18,5,116041,274,112,4.607143,69,101.000004,10.999996,129,138,0.1,1454003,26.9357713,2,1079.683819
18,5,117502,277,113,4.6106195,69,102.0000009,10.99999913,131,138,0.1,1468529,26.9357713,2,1086.690579
18,5,118760,276,114,4.614035,69,102.9999975,11.0000025,131,138,0.1,1482451,26.9357713,2,1093.698924
27,63,1071864,2781,2680,4.9149256,2210,2623.000152,56.999848,1640,142,1442,2547702,21,4,235.7631829
27,63,1088392,2795,2703,4.9141693,2211,2644.999904,58.00009552,1640,142,1444,2574628,21,4,242.7640394
27,63,1102498,2805,2715,4.914549,2223,2657.000134,57.99986625,1644,142,1445,2598227,21,4,249.767581
7,8,9326,48,30,5,8,30,0.1,1,3,8,10214,24,4,346.6416088
7,8,9654,48,31,5,9,31,0.1,1,3,8,10564,24,4,353.6443866
7,8,10113,49,32,5,9,32,0.1,1,3,8,11046,24,4,360.6464699
38,8,254482,612,1319,4.954511,421,1304.000002,14.99999775,28278,1778,3444,102648098,44,5,10.90378472
38,8,452422,968,2138,4.9532275,700,2113.000099,24.99990125,29431,1822,3580,106918431,44,5,17.91243056
38,8,658204,1330,2928,4.9521856,1008,2892.999859,35.0001408,30674,1851,3701,112046161,44,5,24.91997685
14,7,2098,1,2,5,9,2,0.1,63,140,40,461581,22,5,148.5547917
14,7,2110,1,2,5,9,2,0.1,63,142,44,466484,22,5,156.5374306
14,7,2125,1,2,5,9,2,0.1,63,142,44,470606,22,5,163.6155671
43,4,26746,60,36,4.888889,13,35.000001,0.999999,89,15,16,1001409,41,1,1251.525903
43,4,26775,60,36,4.888889,13,35.000001,0.999999,90,15,16,1007533,41,1,1258.530799
43,4,26812,60,36,4.888889,13,35.000001,0.999999,90,15,16,1012912,41,1,1265.49684
10,12,466865,393,143,4.6363635,46,129.9999951,13.00000488,903,20,95,7565360,26.9357713,1,1125.029317
10,12,469406,392,144,4.638889,47,131.000004,12.999996,906,20,99,7617245,26.9357713,1,1132.031424
10,12,471543,391,145,4.6413794,47,132.0000033,12.99999675,908,20,99,7666305,26.9357713,1,1139.033981
22,6,4835,9,13,5,3,13,0.1,7,24,4,36172,25,3,16.51763889
22,6,5551,10,14,5,4,14,0.1,7,25,5,38128,25,3,23.52221065
22,6,6101,12,14,5,4,14,0.1,8,25,6,39461,25,3,30.52706019
23,2,2249,2,2,5,0.1,2,0.1,16,20,1,189036,35,1,1134.048449
23,2,2255,2,2,5,0.1,2,0.1,16,20,1,189518,35,1,1141.055498
23,2,2265,2,2,5,0.1,2,0.1,16,20,1,189995,35,1,1148.060197
44,0.1,141,1,1,5,0.1,1,0.1,2,43,0.1,935,23,4,67.90778935
44,0.1,182,1,1,5,0.1,1,0.1,2,43,0.1,1060,23,4,74.91895833
44,0.1,191,1,1,5,0.1,1,0.1,2,43,0.1,1090,23,4,81.92371528
25,27,288608,534,327,4.9633026,88,324,3,15774,3199,1916,36224726,22,2,480.9016319
25,27,299435,554,338,4.964497,91,335,3,16196,3244,1956,37569333,22,2,487.9059491
25,27,307507,563,345,4.9536233,93,341,4,16582,3275,2000,38843020,22,2,494.9134028
11,33,278990,465,303,4.8943896,110,295.0000122,7.9999878,27,9,3,296326,35,3,369.5924421
11,33,297490,499,321,4.9003115,126,312.9999979,8.000002125,27,9,3,315018,35,3,376.5986343
11,33,316329,533,353,4.9093485,138,345.0000051,7.999994875,29,9,3,334036,35,3,383.6014815
24,6,34,0.1,0.1,0.1,0.1,0.1,0.1,2,67,1,5161,21,1,4.184814815
24,6,54,0.1,0.1,0.1,0.1,0.1,0.1,2,68,1,6612,21,1,11.18709491
24,6,69,0.1,0.1,0.1,0.1,0.1,0.1,2,68,1,7764,21,1,18.18898148
15,12,4776,11,3,5,0.1,3,0.1,235,12,103,59248,18,2,234.7602546
15,12,5120,11,3,5,0.1,3,0.1,237,12,103,61697,18,2,241.8360764
15,12,5540,11,3,5,0.1,3,0.1,239,12,103,64372,18,2,248.8393403
7,5,9410,12,13,5,4,13,0.1,30,41,1,192580,31,1,1186.490313
7,5,9431,12,13,5,4,13,0.1,30,41,1,197930,31,1,1193.4925
7,5,9466,12,13,5,4,13,0.1,30,41,1,202235,31,1,1200.496563
44,4,59013,8,5,3.4,6,3,2,9,8,0.1,71396,30,1,565.9102431
44,4,59519,8,5,3.4,6,3,2,10,8,0.1,72362,30,1,572.9173843
44,4,60156,8,5,3.4,6,3,2,10,8,0.1,73364,30,1,579.9286458
34,11,8487,60,54,4.703704,19,50,4,4,3,1,16553,27.1078534,1,1093.264433
34,11,8555,60,54,4.703704,19,50,4,4,3,1,16638,27.1078534,1,1100.279757
34,11,8753,60,55,4.7090907,19,51,4,5,3,1,16909,27.1078534,1,1121.82985
36,8,21722,20,16,4,25,12,4,8,46,4,85497,23,3,250.1705556
36,8,22299,20,16,4,25,12,4,8,46,4,86327,23,3,257.2471528
36,8,22909,20,16,4,27,12,4,8,46,4,87142,23,3,264.2498958
2,5,962,1,3,5,5,3,0.1,2,17,2,51938,15,1,427.0399884
2,5,989,1,3,5,5,3,0.1,2,17,2,53120,15,1,434.0579282
2,5,1005,1,3,5,5,3,0.1,2,17,2,54215,15,1,441.0605556
41,7,141,0.1,1,5,0.1,1,0.1,69,94,41,207907,35,4,55.40085648
41,7,217,2,2,5,0.1,2,0.1,76,96,41,244489,36,4,62.40501157
41,7,252,2,2,5,0.1,2,0.1,78,96,41,278436,36,4,69.40925926
27,2,1975,15,8,5,3,8,0.1,86,56,29,881104,35,4,235.9527778
27,2,1999,15,8,5,3,8,0.1,87,56,33,890808,35,4,242.9534838
27,2,2006,15,8,5,3,8,0.1,87,56,33,897904,35,4,249.9570139
41,10,256,0.1,1,1,0.1,0.1,1,4,26,27,3419,23,2,122.5146412
41,10,256,0.1,1,1,0.1,0.1,1,4,26,27,3426,23,2,129.5188194
41,10,257,0.1,1,1,0.1,0.1,1,4,26,27,3432,23,2,136.5231134
24,5,179084,356,128,4.9375,28,126,2,347,124,66,4038448,26.9357713,3,824.9036227
24,5,183291,363,132,4.939394,28,130,2,350,124,66,4064566,26.9357713,3,831.9057407
24,5,187667,369,135,4.9407406,30,133,2,352,124,66,4095550,26.9357713,3,838.9072454
17,10,42095,62,36,4.6666665,11,33,3,63,48,136,421950,18,2,675.6922569
17,10,43111,62,38,4.6842103,11,35,3,64,48,136,431964,18,2,682.6953704
17,10,43998,65,38,4.6842103,11,35,3,65,48,136,441320,18,2,689.6979167
16,2,3562,5,1,5,0.1,1,0.1,13,5,5,151130,26,1,1299.033669
16,2,3569,5,1,5,0.1,1,0.1,13,5,5,151838,26,1,1306.037847
16,2,3579,5,1,5,0.1,1,0.1,13,5,5,152580,26,1,1313.04191
19,8,146,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,146,17,1,114.5534954
19,8,147,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,147,17,1,121.5590509
19,8,149,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,149,17,1,128.5625116
5,5,948,0.1,14,3.2857144,2,8.0000004,5.9999996,9,5,0.1,44280,35,2,553.7296181
5,5,951,0.1,14,3.2857144,2,8.0000004,5.9999996,9,5,0.1,44287,35,2,560.7311343
5,5,952,0.1,14,3.2857144,2,8.0000004,5.9999996,9,5,0.1,44292,35,2,567.7336806
19,12,10197,19,5,5,4,5,0.1,1743,291,513,736553,32,4,131.5853241
19,12,10777,18,5,5,4,5,0.1,1753,297,519,798814,32,4,138.590463
19,12,11337,18,6,5,4,6,0.1,1764,311,523,839641,32,4,145.5954398
16,9,21819,24,14,5,3,14,0.1,7,1,5,28413,26.9357713,1,1360.951968
16,9,22349,24,14,5,3,14,0.1,7,1,5,28943,26.9357713,1,1367.957431
16,9,22886,24,14,5,3,14,0.1,7,1,5,29480,26.9357713,1,1374.960012
8,6,180,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,0.1,627,30,1,227.6110995
8,6,181,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,0.1,642,30,1,235.5936574
8,6,181,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,0.1,650,30,1,242.6715856
18,9,321798,538,329,4.550152,317,292.000002,36.999998,94,116,15,890076,25,3,779.0514815
18,9,322650,539,329,4.550152,317,292.000002,36.999998,95,116,15,892807,25,3,786.0584259
18,9,323616,541,331,4.5528703,318,294.0000173,36.99998268,95,116,15,895685,25,3,793.0647106
14,11,3205,2,6,5,1,6,0.1,0.1,50,0.1,15824,27,4,95.50936343
14,11,3245,2,6,5,1,6,0.1,0.1,50,0.1,16133,27,4,103.4919907
14,11,3292,2,6,5,1,6,0.1,0.1,50,0.1,16362,27,4,110.5702083
27,7,6465,3,5,5,3,5,0.1,2,38,3,15481,19,4,230.4029167
27,7,6809,3,5,5,3,5,0.1,2,39,3,16020,19,4,237.4050116
27,7,7120,3,5,5,3,5,0.1,2,39,3,16493,19,4,244.4071181
4,6,11714,40,13,5,1,13,0.1,0.1,1,0.1,11714,15,2,813.2538079
4,6,11802,41,13,5,1,13,0.1,0.1,1,0.1,11805,15,2,820.2589583
4,6,11894,41,13,5,1,13,0.1,0.1,1,0.1,11894,15,2,827.2620718
30,3,91595,145,49,4.428571,8,41.99999475,7.00000525,11,5,0.1,156875,25,1,1690.303171
30,3,92982,150,51,4.45098,8,43.999995,7.000005,11,5,0.1,158368,25,1,1697.3086
30,3,94158,150,51,4.45098,8,43.999995,7.000005,11,5,0.1,159634,25,1,1704.310995
37,14,3499,8,8,5,5,8,0.1,657,144,162,4409559,31,4,1002.467384
37,14,3500,8,8,5,5,8,0.1,658,144,162,4410711,31,4,1009.472025
37,14,3501,8,8,5,5,8,0.1,660,144,162,4416358,31,4,1016.474248
28,3,1756,4,1,1,0.1,0.1,1,11,6,3,70839,31,2,82.89636574
28,3,1824,4,1,1,0.1,0.1,1,11,6,3,71673,31,2,89.90023148
28,3,1948,4,1,1,0.1,0.1,1,11,6,3,72660,31,2,96.90459491
47,2,9433,11,10,4.6,4,9,1,2,4,2,17709,18,1,88.55881944
47,2,9558,11,10,4.6,4,9,1,2,9,3,18099,18,1,95.56704861
47,2,9713,12,10,4.6,4,9,1,2,12,3,18572,18,1,102.574213
15,1,2117,1,1,5,0.1,1,0.1,7,9,1,25906,23,5,189.3845833
15,1,2228,1,1,5,0.1,1,0.1,7,9,1,27014,23,5,196.4602662
15,1,2345,1,1,5,0.1,1,0.1,7,9,1,28011,23,5,203.4636921
11,3,82289,94,50,4.92,30,49,1,6,3,2,84779,26.9357713,2,1055.930336
11,3,85579,96,52,4.923077,30,51.000001,0.999999,6,3,2,88176,26.9357713,2,1062.935694
11,3,88859,99,54,4.9259257,31,52.99999695,1.00000305,6,3,2,91457,26.9357713,2,1069.940799
25,5,247,0.1,0.1,0.1,0.1,0.1,0.1,0.1,31,0.1,12439,31,1,291.5434259
25,5,247,0.1,0.1,0.1,0.1,0.1,0.1,0.1,31,0.1,12848,31,1,298.5473495
25,5,248,0.1,0.1,0.1,0.1,0.1,0.1,0.1,31,0.1,13264,31,1,305.5551505
39,1,8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,46,28,1,22.84112269
39,1,11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,49,28,1,29.84596065
39,1,11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,50,29,1,36.8494213
13,5,229,0.1,0.1,0.1,0.1,0.1,0.1,12,60,1,100507,44,3,574.8800463
13,5,232,0.1,0.1,0.1,0.1,0.1,0.1,13,60,1,102920,44,3,581.8828472
13,5,233,0.1,0.1,0.1,0.1,0.1,0.1,13,60,1,105175,44,3,588.8850116
48,1,16858,29,7,5,5,7,0.1,4,5,5,19687,23,1,1141.283194
48,1,16910,29,7,5,5,7,0.1,4,5,5,19743,23,1,1148.287037
48,1,16967,29,7,5,5,7,0.1,4,5,5,19800,23,1,1155.290729
35,9,16102,14,9,5,9,9,0.1,8,22,78,32147,19,3,170.2803935
35,9,16223,14,9,5,10,9,0.1,8,22,80,32534,19,3,177.2823495
35,9,16359,14,9,5,10,9,0.1,9,22,84,33458,19,3,184.2843866
9,8,15140,10,9,5,2,9,0.1,2,2,0.1,15166,30,2,713.6674421
9,8,15518,10,9,5,2,9,0.1,2,2,0.1,15544,30,2,720.6714931
9,8,15888,12,9,5,2,9,0.1,2,2,0.1,15919,30,2,727.6729977
19,15,16554,12,3,3.6666667,3,2.000000025,0.999999975,0.1,34,0.1,47658,24,2,152.4594444
19,15,17402,12,3,3.6666667,3,2.000000025,0.999999975,1,34,0.1,50113,24,2,159.4651505
19,15,18109,12,3,3.6666667,3,2.000000025,0.999999975,1,34,0.1,52517,24,2,166.4676968
44,17,9465,33,11,5,3,11,0.1,630,40,160,4913969,25,3,515.9464583
44,17,9678,35,11,5,3,11,0.1,639,40,160,4971076,25,3,522.9539583
44,17,9889,35,11,5,3,11,0.1,645,40,160,5030873,25,3,529.9608218
7,28,26193,31,39,5,26,39,0.1,223,125,52,2169358,25,1,674.7729051
7,28,26818,32,39,5,27,39,0.1,225,125,53,2198674,25,1,681.7752083
7,28,27499,34,39,5,28,39,0.1,231,125,55,2228200,25,1,688.7791551
39,3,33036,44,17,5,7,17,0.1,3,13,14,36797,22,1,538.3967361
39,3,33829,44,18,5,7,18,0.1,3,13,14,37663,22,1,545.4020833
39,3,34663,46,20,5,7,20,0.1,3,13,14,38561,22,1,552.4055787
3,1,1219,0.1,0.1,0.1,0.1,0.1,0.1,3,14,4,32986,21,1,812.4787847
3,1,1237,0.1,0.1,0.1,0.1,0.1,0.1,3,14,4,33113,21,1,819.4835069
3,1,1238,0.1,0.1,0.1,0.1,0.1,0.1,4,14,4,33222,21,1,826.4872569
20,9,146664,108,55,5,37,55,0.1,11,1,0.1,146664,23,1,1068.901678
20,9,147631,108,55,5,37,55,0.1,11,1,0.1,147631,23,1,1075.908102
20,9,148433,108,55,5,37,55,0.1,11,1,0.1,148433,23,1,1082.87478
20,5,5244,23,8,4.5,2,7,1,499,297,48,392752,23,5,188.8556019
20,5,5602,23,8,4.5,2,7,1,515,307,52,416604,23,5,195.8598495
20,5,5905,24,8,4.5,2,7,1,538,314,54,441272,23,5,202.8277431
27,6,203,1,1,5,1,1,0.1,96,272,15,577291,26,4,202.9632176
27,6,209,1,1,5,1,1,0.1,96,272,15,583305,26,4,209.9640278
27,6,209,1,1,5,1,1,0.1,96,272,15,588949,26,4,216.9675694
26,23,8571,14,10,5,6,10,0.1,20,58,17,69186,21,2,114.2367708
26,23,9031,14,10,5,6,10,0.1,21,58,17,70986,21,2,121.2402778
26,23,9429,15,10,5,6,10,0.1,21,58,17,73290,21,2,128.2431134
4,7,258072,823,249,4.823293,98,238,11,350,28,10,4905223,25,2,1602.651725
4,7,259124,825,251,4.8247013,98,240,11,349,28,10,4931617,25,2,1609.655949
4,7,260122,827,253,4.826087,98,242,11,352,28,10,4957650,25,2,1616.658935
34,78,26811,178,96,4.625,51,87,9,14,27,31,45860,23,1,991.3337963
34,78,27048,178,97,4.628866,51,88,9,13,27,31,46291,23,1,998.3490856
34,78,27353,177,98,4.632653,51,89,9,13,27,33,47347,24,1,1019.89912
44,12,179,1,2,5,0.1,2,0.1,49,80,107,24866,27,1,17.11009259
44,12,256,1,2,5,0.1,2,0.1,54,80,113,31325,27,1,24.11908565
44,12,525,2,2,5,0.1,2,0.1,56,80,120,39236,27,1,31.12534722
37,27,791,1,2,5,0.1,2,0.1,55,39,19,492978,41,2,773.6255208
37,27,877,1,2,5,0.1,2,0.1,55,39,19,497167,41,2,780.6289699
37,27,937,2,2,5,0.1,2,0.1,55,39,19,500811,41,2,787.6324421
15,3,47220,106,40,4.8,18,38,2,5,8,0.1,47657,33,2,347.5268056
15,3,48308,105,41,4.804878,18,38.9999995,2.0000005,5,8,0.1,48751,33,2,354.6029282
15,3,50634,110,46,4.826087,18,44.0000005,1.9999995,5,8,0.1,51173,33,2,361.6059491
23,3,599098,1017,482,4.759336,230,452.999988,29.000012,95,23,2,1712042,23,1,1326.073704
23,3,601306,1017,482,4.759336,230,452.999988,29.000012,95,23,2,1719675,23,1,1333.078438
23,3,603234,1018,482,4.759336,230,452.999988,29.000012,95,23,2,1726731,23,1,1340.08147
11,9,22908,48,15,5,7,15,0.1,401,93,736,2759079,19,2,941.6959144
11,9,22999,48,15,5,7,15,0.1,403,93,736,2813695,19,2,948.7021644
11,9,23048,48,15,5,7,15,0.1,409,93,736,2865879,19,2,955.7047917
40,6,138,0.1,0.1,0.1,0.1,0.1,0.1,107,347,8,1110758,27.1078534,5,55.65290509
40,6,163,0.1,0.1,0.1,0.1,0.1,0.1,109,347,8,1124565,27.1078534,5,62.65847222
40,6,172,0.1,0.1,0.1,0.1,0.1,0.1,113,347,8,1139781,27.1078534,5,69.66158565
36,12,357,4,1,1,0.1,0.1,1,281,49,391,649682,28,3,259.0343403
36,12,357,4,1,1,0.1,0.1,1,282,49,391,652354,28,3,266.1109259
36,12,358,4,1,1,0.1,0.1,1,282,49,390,655125,28,3,273.1136343
6,2,335,0.1,0.1,0.1,0.1,0.1,0.1,21,168,1,192277,26,4,224.0522222
6,2,337,0.1,0.1,0.1,0.1,0.1,0.1,23,168,1,207961,26,4,231.0536458
6,2,338,0.1,0.1,0.1,0.1,0.1,0.1,26,168,1,221939,26,4,238.0558681
41,12,27187,15,18,5,12,18,0.1,9,25,0.1,214004,30,5,154.9131713
41,12,28914,15,18,5,12,18,0.1,9,25,0.1,217960,30,5,161.9173495
41,12,30718,15,18,5,13,18,0.1,9,25,0.1,221230,30,5,168.9216435
38,35,332,1,2,5,2,2,0.1,15,17,34,1337,57,4,7.355925926
38,35,357,1,2,5,2,2,0.1,15,20,35,1489,57,4,14.36408565
38,35,373,1,2,5,2,2,0.1,15,19,36,1541,57,4,21.3718287
22,2,1168,0.1,4,5,2,4,0.1,3,11,2,7139,21,1,17.07351852
22,2,1395,0.1,4,5,2,4,0.1,3,11,2,8427,21,1,24.07715278
22,2,1653,0.1,4,5,3,4,0.1,4,11,2,9594,21,1,31.08244213
3,1,1243,1,1,5,0.1,1,0.1,57,246,2,152377,26.9357713,4,192.5771296
3,1,1337,1,1,5,0.1,1,0.1,58,246,2,159568,26.9357713,4,199.5818981
3,1,1387,1,1,5,0.1,1,0.1,59,246,2,166281,26.9357713,4,206.5862153
34,8,8101,52,38,4.4736843,19,33,5,4,6,0.1,15855,30,1,1195.387998
34,8,8112,52,38,4.4736843,19,33,5,4,6,0.1,15868,30,1,1202.403345
34,8,8124,52,38,4.4736843,19,33,5,4,6,0.1,15897,30,1,1223.953449
17,4,284,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,2,1427,20,1,479.9854514
17,4,293,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,2,1467,20,1,486.9883796
17,4,302,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,2,1526,20,1,493.9915741
38,21,13222,38,71,4.943662,28,70,1,4,3,4,15072,18,3,10.90009259
38,21,13614,38,71,4.943662,28,70,1,4,3,4,15545,18,3,17.90958333
38,21,13864,38,71,4.943662,28,70,1,4,3,4,15838,18,3,24.9168287
44,3,277,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,277,23,1,438.4607292
44,3,296,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,296,23,1,445.4714815
44,3,311,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,311,23,1,452.4764931
20,16,1003,3,1,5,0.1,1,0.1,0.1,2,0.1,4948,29,1,827.7306134
20,16,1006,3,1,5,0.1,1,0.1,0.1,2,0.1,4955,29,1,834.7355787
20,16,1007,3,1,5,0.1,1,0.1,0.1,2,0.1,4966,29,1,841.7023148
14,41,67732,84,95,4.957895,80,94,1,2538,174,303,9841556,30,5,110.6466319
14,41,68841,84,94,4.9574466,80,93,1,2567,174,305,9905227,30,5,118.6292824
14,41,69653,84,95,4.957895,81,94,1,2590,179,317,9962845,30,5,125.7073958
40,41,95249,319,610,4.8295083,326,584.0000158,25.99998425,300261,1126,25655,536723474,26,4,130.2090741
40,41,97369,317,613,4.830343,326,587.0000648,25.99993525,302746,1136,25781,541010080,26,4,137.2146181
40,41,98819,319,613,4.830343,326,587.0000648,25.99993525,305374,1153,25857,545723826,27,4,144.2175116
20,3,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,95,1,443,24,1,8.033877315
20,3,3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,102,1,705,24,1,15.04258102
20,3,3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,106,1,898,24,1,22.00612269
44,3,437,0.1,1,5,0.1,1,0.1,0.1,26,0.1,1008,27,2,631.7697338
44,3,439,0.1,1,5,0.1,1,0.1,0.1,26,0.1,1010,27,2,638.7765046
44,3,455,0.1,1,5,0.1,1,0.1,0.1,26,0.1,1031,27,2,645.785463
30,5,3,0.1,0.1,0.1,0.1,0.1,0.1,1,32,1,375,30,1,0.501944444
30,5,6,0.1,0.1,0.1,0.1,0.1,0.1,2,90,2,861,30,1,7.505381944
30,5,6,0.1,0.1,0.1,0.1,0.1,0.1,2,101,2,1348,30,1,14.51012731
3,6,1102068,1544,418,4.7129188,175,388,30,88,1,0.1,1102068,33,1,1691.797164
3,6,1111727,1548,424,4.716981,178,394,30,88,1,0.1,1111939,33,1,1698.801586
3,6,1120907,1556,428,4.719626,178,398,30,88,1,0.1,1121082,33,1,1705.805775
41,7,2097,0.1,2,5,0.1,2,0.1,0.1,64,0.1,3050,20,2,20.73467593
41,7,2107,0.1,2,5,0.1,2,0.1,0.1,64,0.1,3246,20,2,27.73884259
41,7,2109,0.1,2,5,0.1,2,0.1,0.1,64,0.1,3399,20,2,34.74310185
23,7,55,0.1,0.1,0.1,0.1,0.1,0.1,21,35,2,241176,32,3,781.7918634
23,7,57,0.1,0.1,0.1,0.1,0.1,0.1,21,35,2,241477,32,3,788.7972685
23,7,57,0.1,0.1,0.1,0.1,0.1,0.1,21,35,2,241727,32,3,795.8012731
44,1,71128,96,36,4.4444447,8,31,5,7,25,2,109736,30,1,1817.161273
44,1,71914,96,37,4.4594593,8,32,5,7,25,2,110542,30,1,1824.170417
44,1,72690,97,38,4.4736843,8,33,5,7,25,2,111351,30,1,1831.176806
30,3,11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,11,23,1,139.2286806
30,3,11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,11,23,1,146.2334144
30,3,11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,11,23,1,153.2376042
43,5,281315,624,257,4.8132296,71,245.0000018,11.9999982,14,1,0.1,281315,26,1,1556.133368
43,5,281429,625,257,4.8132296,71,245.0000018,11.9999982,14,1,0.1,281429,26,1,1563.140938
43,5,281506,625,258,4.8139534,71,245.9999943,12.0000057,14,1,0.1,281506,26,1,1570.106262
23,3,9900,4,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,10297,21,1,603.8400926
23,3,10099,4,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,10505,21,1,610.8471528
23,3,10307,4,0.1,0.1,0.1,0.1,0.1,0.1,9,0.1,10723,21,1,617.8519444
25,1,43419,127,31,5,13,31,0.1,245,153,59,2511759,26.9357713,1,1026.933183
25,1,43979,127,31,5,13,31,0.1,248,153,60,2547613,26.9357713,1,1033.939109
25,1,44715,131,31,5,13,31,0.1,249,153,60,2583336,26.9357713,1,1040.944317
30,10,267,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,929,28,1,471.7066435
30,10,267,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,932,28,1,478.7103935
30,10,269,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,938,28,1,485.7155787
25,4,2527,0.1,0.1,0.1,1,0.1,0.1,0.1,9,0.1,12111,25,1,499.4962963
25,4,2536,0.1,0.1,0.1,1,0.1,0.1,0.1,9,0.1,12394,25,1,506.4999769
25,4,2541,0.1,0.1,0.1,1,0.1,0.1,0.1,9,0.1,12704,25,1,513.5080556
9,5,354861,645,276,4.927536,93,270.999984,5.000016,720,61,141,6374838,39,4,757.1041898
9,5,367282,656,288,4.9166665,95,281.999988,6.000012,730,61,141,6474761,39,4,764.1076736
9,5,380105,677,301,4.9202657,95,294.9999939,6.000006075,741,61,141,6572723,39,4,771.1092014
